S1|69.0563977836137|-21.585433035071
101|57.5938581384254|-29.8332027426723
102|65.716374464491|-33.4443911087836
103|61.4010996357725|-29.2822483165843
104|63.0675011098007|-32.433438875549
105|73.8795053778426|-24.6113702124942
106|69.8838322520596|-27.8886164164503
107|77.8440907948309|-20.4521356253116
108|75.1294318370239|-20.2930868958284
109|61.3994951088669|-35.0012836215256
110|73.4205104000069|-19.4939322140881
111|36.1367204004915|0.293193864287439
112|130.444494065923|-72.8613996288209
157|82.5475608516849|-19.7586791534515
158|78.476775810155|-24.3805189040029
159|78.6188767241963|5.67277144583761
160|104.812277037615|8.47648164688619
161|106.182141882969|19.1276320926784
162|116.2576683015|10.4420271058082
163|130.836901177186|23.6984278310548
164|162.953412561307|25
165|171.206697830145|16.8816955570651
166|144.448303480222|8.2842392670503
167|139.489513079568|9.29970423220718
168|141.496475389234|3.96204491605697
169|134.334569264753|-4.71804450957713
170|144.776228666476|1.35729605125807
171|133.151631803867|2.81169940792807
172|119.533610827348|-10.1030373694329
173|112.241336891818|-9.6868632033863
174|116.18055072712|-19.5124845564297
175|116.916025747308|-16.3959918917928
176|110.139506928885|-14.9938359424726
177|126.41663011911|-13.6335982585553
178|133.653046461755|-16.3373263768178
179|122.130738189344|-37.2412031812445
180|139.785347727723|-33.8054096624636
181|175|-35.1884115718504
182|166.103199159227|-53.1127821961703
183|144.995948569568|-52.0799682838524
184|99.1832958052318|-71.1307167956541
185|72.8964317995857|-67.6479908648955
186|44.7489182814421|-56.3496143787015
187|39.6663787432277|-46.5538773392692
188|43.5024014419329|-30.1700531098413
189|25|-27.7755975525615
190|41.2909622347864|-18.7274697680392
191|54.8579391991298|-51.4967227537978
192|66.0032839317321|-44.2848757293921
193|70.3180573457923|-45.8511948377036
194|89.1492865203722|-52.5063713089213
195|80.1688497146606|-40.2837873253093
196|89.9016090730654|-31.4137620272672
197|88.6204946221589|-25.9376119826088
198|85.4521556818971|-22.9655267394411
199|106.871185905837|-26.4974915896051
200|109.802155147057|-31.5507485118031
201|101.323834979759|-32.743212851193
202|92.6566820522973|-19.600432687424
203|111.233894561191|-27.0621847773182
204|106.469352199007|-22.4716333014224
F1|58.62767488006|-26.6609527680771
